,id,day,aggCodes,nObs,meanAge,sex,weight,neutered,sourceType,site,total_days
3807,619,2,1,5,1.656867499,Male,5.7,Yes,Return,Battersea,5
3808,619,3,4,5,1.656867499,Male,5.7,Yes,Return,Battersea,5
3809,619,5,1,5,1.656867499,Male,5.7,Yes,Return,Battersea,5
3810,620,0,3,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3811,620,1,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3812,620,2,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3813,620,3,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3814,620,4,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3815,620,5,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3816,620,6,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3817,620,7,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3818,620,9,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3819,620,10,1,10,11.49976027,Male,21.9,Yes,Stray,Battersea,11
3820,621,0,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3821,621,5,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3822,621,6,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3823,621,11,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3824,621,14,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3825,621,15,1,6,6.009954338,Male,21.15,Unknown,Stray,Battersea,22
3826,622,0,2,1,2.490776256,Male,29.9,No,Gift,Brands Hatch,3
3827,623,0,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3828,623,1,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3829,623,2,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3830,623,3,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3831,623,5,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3832,623,8,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3833,623,11,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3834,623,12,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3835,623,13,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3836,623,15,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3837,623,16,3,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3838,623,17,3,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3839,623,18,1,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3840,623,20,5,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3841,623,28,3,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3842,623,29,3,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3843,623,30,3,17,6.065943935,Male,33.5,Yes,Gift,Battersea,60
3844,624,0,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3845,624,1,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3846,624,2,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3847,624,3,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3848,624,5,1,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3849,624,7,1,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3850,624,12,1,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3851,624,14,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3852,624,16,3,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3853,624,17,3,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3854,624,18,3,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3855,624,20,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3856,624,23,1,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3857,624,28,5,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3858,624,29,1,15,6.065186739,Female,30.1,On Site,Gift,Battersea,60
3859,625,0,3,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3860,625,1,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3861,625,2,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3862,625,3,2,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3863,625,4,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3864,625,7,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3865,625,9,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3866,625,10,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3867,625,14,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3868,625,16,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3869,625,24,6,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3870,625,26,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3871,625,28,1,13,2.35946657,Male,35.2,Yes,Gift,Battersea,28
3872,626,0,5,4,4.012024353,Male,27,Yes,Stray,Old Windsor,18
3873,626,3,5,4,4.012024353,Male,27,Yes,Stray,Old Windsor,18
3874,626,9,3,4,4.012024353,Male,27,Yes,Stray,Old Windsor,18
3875,626,13,1,4,4.012024353,Male,27,Yes,Stray,Old Windsor,18
3876,627,0,2,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3877,627,1,2,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3878,627,2,1,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3879,627,4,1,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3880,627,6,1,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3881,627,24,1,6,6.050821918,Male,21.4,On Site,Stray,Battersea,96
3882,628,0,4,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3883,628,1,1,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3884,628,6,1,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3885,628,18,1,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3886,628,23,1,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3887,628,26,1,6,0.742613277,Female,17.5,Unknown,Stray,Old Windsor,67
3888,629,0,3,3,2.491988377,Male,29,No,Gift,Battersea,5
3889,629,2,1,3,2.491988377,Male,29,No,Gift,Battersea,5
3890,629,3,3,3,2.491988377,Male,29,No,Gift,Battersea,5
3891,630,0,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3892,630,1,2,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3893,630,2,2,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3894,630,3,2,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3895,630,5,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3896,630,6,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3897,630,8,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3898,630,10,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3899,630,12,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3900,630,19,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3901,630,21,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3902,630,22,3,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3903,630,24,6,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3904,630,28,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3905,630,29,3,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3906,630,30,1,16,1.565547726,Male,31.6,On Site,Stray,Battersea,57
3907,631,0,1,5,3.99829948,Male,40,No,Gift,Battersea,7
3908,631,1,1,5,3.99829948,Male,40,No,Gift,Battersea,7
3909,631,3,2,5,3.99829948,Male,40,No,Gift,Battersea,7
3910,631,5,1,5,3.99829948,Male,40,No,Gift,Battersea,7
3911,631,6,1,5,3.99829948,Male,40,No,Gift,Battersea,7
3912,632,0,1,5,2.544609887,Male,19.1,No,Stray,Brands Hatch,45
3913,632,2,1,5,2.544609887,Male,19.1,No,Stray,Brands Hatch,45
3914,632,5,1,5,2.544609887,Male,19.1,No,Stray,Brands Hatch,45
3915,632,8,1,5,2.544609887,Male,19.1,No,Stray,Brands Hatch,45
3916,632,10,1,5,2.544609887,Male,19.1,No,Stray,Brands Hatch,45
3917,633,0,2,4,1.002360125,Male,17.25,On Site,Gift,Battersea,12
3918,633,2,2,4,1.002360125,Male,17.25,On Site,Gift,Battersea,12
3919,633,3,1,4,1.002360125,Male,17.25,On Site,Gift,Battersea,12
3920,633,9,1,4,1.002360125,Male,17.25,On Site,Gift,Battersea,12
3921,634,0,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3922,634,2,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3923,634,5,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3924,634,8,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3925,634,20,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3926,634,22,1,6,2.610848685,Male,22.5,Yes,Stray,Brands Hatch,101
3927,635,0,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3928,635,1,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3929,635,2,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3930,635,4,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3931,635,7,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3932,635,14,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3933,635,16,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3934,635,17,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3935,635,18,1,9,4.094528825,Male,30.1,Yes,Stray,Brands Hatch,87
3936,636,5,1,2,2.223435765,Male,27,On Site,Stray,Old Windsor,28
3937,636,20,1,2,2.223435765,Male,27,On Site,Stray,Old Windsor,28
3938,637,0,2,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3939,637,1,2,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3940,637,2,2,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3941,637,4,1,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3942,637,7,1,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3943,637,8,2,6,1.417808219,Male,25.8,On Site,Return,Brands Hatch,6
3944,638,11,1,4,2.47056829,Female,16.5,On Site,Return,Old Windsor,24
3945,638,18,1,4,2.47056829,Female,16.5,On Site,Return,Old Windsor,24
3946,638,20,1,4,2.47056829,Female,16.5,On Site,Return,Old Windsor,24
3947,638,25,1,4,2.47056829,Female,16.5,On Site,Return,Old Windsor,24
3948,639,0,1,2,0.595205479,Male,3.3,Yes,Gift,Brands Hatch,3
3949,639,1,1,2,0.595205479,Male,3.3,Yes,Gift,Brands Hatch,3
3950,640,0,6,1,3.993150685,Male,7.1,No,Gift,Battersea,1
3951,641,0,2,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3952,641,1,2,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3953,641,2,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3954,641,5,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3955,641,6,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3956,641,7,2,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3957,641,15,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3958,641,20,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3959,641,30,1,9,1.526685781,Female,16.3,On Site,Stray,Battersea,31
3960,642,0,2,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3961,642,1,2,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3962,642,2,1,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3963,642,10,2,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3964,642,12,1,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3965,642,23,1,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3966,642,30,1,7,1.554252001,Male,16.6,On Site,Stray,Battersea,205
3967,643,0,2,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3968,643,1,6,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3969,643,2,1,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3970,643,3,5,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3971,643,4,1,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3972,643,7,1,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3973,643,9,1,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3974,643,15,2,8,4.019598535,Male,7.4,On Site,Gift,Battersea,28
3975,644,3,1,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3976,644,4,1,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3977,644,8,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3978,644,9,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3979,644,10,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3980,644,11,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3981,644,16,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3982,644,21,2,8,0.450489237,Female,16,Yes,Gift,Old Windsor,12
3983,645,0,3,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3984,645,2,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3985,645,3,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3986,645,5,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3987,645,6,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3988,645,7,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3989,645,8,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3990,645,9,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3991,645,14,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3992,645,17,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3993,645,20,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3994,645,24,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3995,645,25,1,13,8.538397178,Female,8.85,Yes,Gift,Battersea,46
3996,646,0,5,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
3997,646,1,5,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
3998,646,3,6,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
3999,646,7,5,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
4000,646,8,1,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
4001,646,17,5,6,6.027377115,Female,17.1,No,Gift,Brands Hatch,24
4002,647,0,3,1,3.995890411,Male,41.5,No,Gift,Battersea,2
4003,648,0,3,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4004,648,1,1,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4005,648,2,1,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4006,648,3,1,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4007,648,4,1,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4008,648,8,1,6,2.506697108,Female,31.6,On Site,Stray,Battersea,8
4009,649,0,3,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4010,649,1,1,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4011,649,3,1,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4012,649,7,1,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4013,649,8,1,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4014,649,9,1,6,4.007888521,Male,20.1,No,Stray,Battersea,10
4015,650,0,2,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4016,650,1,2,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4017,650,3,1,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4018,650,5,2,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4019,650,6,1,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4020,650,13,1,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4021,650,16,1,7,0.71307289,Male,11.9,On Site,Gift,Battersea,16
4022,651,0,1,5,4.010625694,Male,34.1,On Site,Gift,Battersea,14
4023,651,1,1,5,4.010625694,Male,34.1,On Site,Gift,Battersea,14
4024,651,5,1,5,4.010625694,Male,34.1,On Site,Gift,Battersea,14
4025,651,6,1,5,4.010625694,Male,34.1,On Site,Gift,Battersea,14
4026,651,8,1,5,4.010625694,Male,34.1,On Site,Gift,Battersea,14
4027,652,0,1,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4028,652,1,2,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4029,652,5,2,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4030,652,6,2,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4031,652,8,2,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4032,652,18,1,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4033,652,20,1,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4034,652,23,1,8,3.953671233,Male,28.2,Yes,Return,Battersea,23
4035,653,0,1,2,11.4011208,Male,7,No,Return,Battersea,132
4036,653,3,1,2,11.4011208,Male,7,No,Return,Battersea,132
4037,654,0,1,3,0.703489274,Male,6.3,On Site,Gift,Battersea,8
4038,654,1,1,3,0.703489274,Male,6.3,On Site,Gift,Battersea,8
4039,654,3,1,3,0.703489274,Male,6.3,On Site,Gift,Battersea,8
4040,655,2,5,2,2.502975909,Male,40.1,Yes,Gift,Brands Hatch,5
4041,655,3,1,2,2.502975909,Male,40.1,Yes,Gift,Brands Hatch,5
4042,656,0,3,5,4.006592466,Male,19,No,Gift,Battersea,8
4043,656,1,2,5,4.006592466,Male,19,No,Gift,Battersea,8
4044,656,3,5,5,4.006592466,Male,19,No,Gift,Battersea,8
4045,656,6,2,5,4.006592466,Male,19,No,Gift,Battersea,8
4046,656,7,1,5,4.006592466,Male,19,No,Gift,Battersea,8
4047,657,0,5,3,0.404044357,Male,15.2,On Site,Gift,Battersea,9
4048,657,1,1,3,0.404044357,Male,15.2,On Site,Gift,Battersea,9
4049,657,5,4,3,0.404044357,Male,15.2,On Site,Gift,Battersea,9
4050,658,0,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4051,658,1,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4052,658,2,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4053,658,3,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4054,658,4,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4055,658,5,4,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4056,658,8,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4057,658,10,1,8,0.709817352,Female,29.4,On Site,Gift,Battersea,13
4058,659,0,6,4,4.006164384,Male,9.45,On Site,Gift,Battersea,8
4059,659,1,5,4,4.006164384,Male,9.45,On Site,Gift,Battersea,8
4060,659,3,1,4,4.006164384,Male,9.45,On Site,Gift,Battersea,8
4061,659,6,1,4,4.006164384,Male,9.45,On Site,Gift,Battersea,8
4062,660,0,6,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4063,660,1,1,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4064,660,2,2,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4065,660,3,6,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4066,660,5,5,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4067,660,6,1,6,1.506457926,Male,42.8,No,Gift,Battersea,8
4068,661,0,2,2,0.699491194,Female,10,No,Gift,Battersea,2
4069,661,1,4,2,0.699491194,Female,10,No,Gift,Battersea,2
4070,662,0,1,7,0.638468977,Female,15.7,No,Return,Battersea,16
4071,662,2,2,7,0.638468977,Female,15.7,No,Return,Battersea,16
4072,662,4,2,7,0.638468977,Female,15.7,No,Return,Battersea,16
4073,662,5,2,7,0.638468977,Female,15.7,No,Return,Battersea,16
4074,662,7,2,7,0.638468977,Female,15.7,No,Return,Battersea,16
4075,662,15,1,7,0.638468977,Female,15.7,No,Return,Battersea,16
4076,662,23,2,7,0.638468977,Female,15.7,No,Return,Battersea,16
4077,663,0,3,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4078,663,1,1,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4079,663,2,3,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4080,663,3,1,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4081,663,4,3,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4082,663,5,1,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4083,663,6,1,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4084,663,7,3,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4085,663,10,1,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4086,663,12,3,10,11.51414239,Male,19.1,Unknown,Stray,Battersea,15
4087,664,0,1,2,8.503055848,Female,7,No,Gift,Battersea,31
4088,664,1,1,2,8.503055848,Female,7,No,Gift,Battersea,31
4089,665,0,3,2,3.913033268,Female,2.9,Yes,Return,Battersea,194
4090,665,1,1,2,3.913033268,Female,2.9,Yes,Return,Battersea,194
4091,666,0,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4092,666,1,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4093,666,2,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4094,666,3,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4095,666,5,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4096,666,8,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4097,666,9,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4098,666,11,1,8,4.014570361,Female,4.35,Yes,Gift,Battersea,15
4099,667,0,1,3,13.24175873,Female,20,No,Gift,Old Windsor,47
4100,667,16,1,3,13.24175873,Female,20,No,Gift,Old Windsor,47
4101,667,24,3,3,13.24175873,Female,20,No,Gift,Old Windsor,47
4102,668,0,6,6,2.508545336,Male,9.4,No,Return,Battersea,5
4103,668,1,5,6,2.508545336,Male,9.4,No,Return,Battersea,5
4104,668,2,4,6,2.508545336,Male,9.4,No,Return,Battersea,5
4105,668,3,1,6,2.508545336,Male,9.4,No,Return,Battersea,5
4106,668,4,1,6,2.508545336,Male,9.4,No,Return,Battersea,5
4107,668,5,1,6,2.508545336,Male,9.4,No,Return,Battersea,5
4108,669,0,4,4,0.412774769,Female,9.6,On Site,Stray,Battersea,10
4109,669,2,5,4,0.412774769,Female,9.6,On Site,Stray,Battersea,10
4110,669,5,1,4,0.412774769,Female,9.6,On Site,Stray,Battersea,10
4111,669,7,5,4,0.412774769,Female,9.6,On Site,Stray,Battersea,10
4112,670,0,1,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4113,670,1,3,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4114,670,6,1,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4115,670,11,2,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4116,670,12,1,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4117,670,16,2,6,2.520974125,Female,5.2,On Site,Stray,Old Windsor,22
4118,671,0,5,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4119,671,1,5,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4120,671,2,5,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4121,671,3,1,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4122,671,5,5,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4123,671,9,1,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4124,671,12,1,7,8.510996956,Female,16.95,On Site,Gift,Battersea,13
4125,672,0,2,5,0.420029619,Female,6.5,On Site,Stray,Battersea,15
4126,672,3,2,5,0.420029619,Female,6.5,On Site,Stray,Battersea,15
4127,672,4,2,5,0.420029619,Female,6.5,On Site,Stray,Battersea,15
4128,672,11,1,5,0.420029619,Female,6.5,On Site,Stray,Battersea,15
4129,672,12,1,5,0.420029619,Female,6.5,On Site,Stray,Battersea,15
4130,673,0,6,5,0.717808219,Female,5.9,Yes,Gift,Brands Hatch,13
4131,673,3,1,5,0.717808219,Female,5.9,Yes,Gift,Brands Hatch,13
4132,673,5,1,5,0.717808219,Female,5.9,Yes,Gift,Brands Hatch,13
4133,673,9,1,5,0.717808219,Female,5.9,Yes,Gift,Brands Hatch,13
4134,673,10,1,5,0.717808219,Female,5.9,Yes,Gift,Brands Hatch,13
4135,674,0,5,3,1.51237858,Female,3.5,On Site,Gift,Brands Hatch,8
4136,674,5,1,3,1.51237858,Female,3.5,On Site,Gift,Brands Hatch,8
4137,674,7,5,3,1.51237858,Female,3.5,On Site,Gift,Brands Hatch,8
4138,675,0,5,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4139,675,2,1,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4140,675,4,1,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4141,675,12,1,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4142,675,13,1,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4143,675,15,1,6,6.024499473,Male,7.7,Yes,Stray,Old Windsor,19
4144,676,0,1,2,2.51369863,Male,19,No,Stray,Old Windsor,16
4145,676,2,2,2,2.51369863,Male,19,No,Stray,Old Windsor,16
4146,677,0,1,3,0.413167459,Male,12.6,On Site,Gift,Brands Hatch,7
4147,677,2,1,3,0.413167459,Male,12.6,On Site,Gift,Brands Hatch,7
4148,677,5,1,3,0.413167459,Male,12.6,On Site,Gift,Brands Hatch,7
4149,678,0,1,5,1.513800101,Male,24.4,No,Gift,Battersea,10
4150,678,1,6,5,1.513800101,Male,24.4,No,Gift,Battersea,10
4151,678,3,6,5,1.513800101,Male,24.4,No,Gift,Battersea,10
4152,678,4,1,5,1.513800101,Male,24.4,No,Gift,Battersea,10
4153,678,6,1,5,1.513800101,Male,24.4,No,Gift,Battersea,10
4154,679,0,1,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4155,679,2,4,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4156,679,3,1,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4157,679,4,1,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4158,679,6,1,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4159,679,7,1,6,4.070455387,Female,28.6,On Site,Stray,Battersea,55
4160,680,0,1,4,4.007260274,Male,8,No,Gift,Battersea,4
4161,680,1,1,4,4.007260274,Male,8,No,Gift,Battersea,4
4162,680,2,1,4,4.007260274,Male,8,No,Gift,Battersea,4
4163,680,3,1,4,4.007260274,Male,8,No,Gift,Battersea,4
4164,681,0,1,20,2.952765572,Female,18,Yes,Gift,Battersea,52
